dataset,granularity,family,model,fold,method,axis,quartile,ece,n_rows,n_students,ece_overall,selected_on_outcome
algebra2005,concept,deep,sakt,4,temperature,history,0,0.015460507971504854,18246,57,0.007714845773800634,False
algebra2005,concept,deep,sakt,4,temperature,history,1,0.006538452827596264,115288,57,0.007714845773800634,False
algebra2005,concept,deep,sakt,4,none,rt,0,0.02220648622140215,76153,57,0.02275159603722148,False
algebra2005,concept,deep,sakt,4,none,rt,1,0.023475036684893907,57381,57,0.02275159603722148,False
algebra2005,concept,deep,sakt,4,platt,rt,0,0.005183803796295536,76153,57,0.0036467601736573153,False
algebra2005,concept,deep,sakt,4,platt,rt,1,0.004662743475313495,57381,57,0.0036467601736573153,False
algebra2005,concept,deep,sakt,4,isotonic,rt,0,0.0032716461883023503,76153,57,0.0023733268149453584,False
algebra2005,concept,deep,sakt,4,isotonic,rt,1,0.0050089042987218725,57381,57,0.0023733268149453584,False
algebra2005,concept,deep,sakt,4,temperature,rt,0,0.010441426982405239,76153,57,0.007714845773800634,False
algebra2005,concept,deep,sakt,4,temperature,rt,1,0.005102034165416104,57381,57,0.007714845773800634,False
algebra2005,concept,deep,akt,4,none,ability_prefix5,0,0.010035935035652895,71565,52,0.005308857154608067,False
algebra2005,concept,deep,akt,4,none,ability_prefix5,1,0.0059991006495828045,62539,62,0.005308857154608067,False
algebra2005,concept,deep,akt,4,platt,ability_prefix5,0,0.008221931741423912,71565,52,0.004309779065667564,False
algebra2005,concept,deep,akt,4,platt,ability_prefix5,1,0.005102036165937701,62539,62,0.004309779065667564,False
algebra2005,concept,deep,akt,4,isotonic,ability_prefix5,0,0.007153519556527464,71565,52,0.0028601016893983026,False
algebra2005,concept,deep,akt,4,isotonic,ability_prefix5,1,0.004793450424600332,62539,62,0.0028601016893983026,False
algebra2005,concept,deep,akt,4,temperature,ability_prefix5,0,0.007646125925676273,71565,52,0.0037632806294664992,False
algebra2005,concept,deep,akt,4,temperature,ability_prefix5,1,0.006207935735727418,62539,62,0.0037632806294664992,False
algebra2005,concept,deep,akt,4,none,ability_prefix10,0,0.012972396547277925,64555,51,0.005454007837647702,False
algebra2005,concept,deep,akt,4,none,ability_prefix10,1,0.007030515842633875,68979,63,0.005454007837647702,False
algebra2005,concept,deep,akt,4,platt,ability_prefix10,0,0.0106736023290153,64555,51,0.004401709602973927,False
algebra2005,concept,deep,akt,4,platt,ability_prefix10,1,0.006324500736048242,68979,63,0.004401709602973927,False
algebra2005,concept,deep,akt,4,isotonic,ability_prefix10,0,0.010159171897207313,64555,51,0.002912391119690821,False
algebra2005,concept,deep,akt,4,isotonic,ability_prefix10,1,0.005992299900854117,68979,63,0.002912391119690821,False
algebra2005,concept,deep,akt,4,temperature,ability_prefix10,0,0.009944992660886366,64555,51,0.003836305501236713,False
algebra2005,concept,deep,akt,4,temperature,ability_prefix10,1,0.007470950534015854,68979,63,0.003836305501236713,False
algebra2005,concept,deep,akt,4,none,ability_all_rows,0,0.018985675470416415,76950,57,0.005454007837647702,True
algebra2005,concept,deep,akt,4,none,ability_all_rows,1,0.01602755956475463,56584,57,0.005454007837647702,True
algebra2005,concept,deep,akt,4,platt,ability_all_rows,0,0.016507312873338027,76950,57,0.004401709602973927,True
algebra2005,concept,deep,akt,4,platt,ability_all_rows,1,0.018342587035319068,56584,57,0.004401709602973927,True
algebra2005,concept,deep,akt,4,isotonic,ability_all_rows,0,0.016442906096240356,76950,57,0.002912391119690821,True
algebra2005,concept,deep,akt,4,isotonic,ability_all_rows,1,0.018085961010948542,56584,57,0.002912391119690821,True
algebra2005,concept,deep,akt,4,temperature,ability_all_rows,0,0.015148994608146372,76950,57,0.003836305501236713,True
algebra2005,concept,deep,akt,4,temperature,ability_all_rows,1,0.01926980113635111,56584,57,0.003836305501236713,True
algebra2005,concept,deep,akt,4,none,ability_prefix20,0,0.011776103156048892,59776,52,0.005379002513760015,False
algebra2005,concept,deep,akt,4,none,ability_prefix20,1,0.006912642993007996,72619,61,0.005379002513760015,False
algebra2005,concept,deep,akt,4,platt,ability_prefix20,0,0.011011921403954801,59776,52,0.004577553180892593,False
algebra2005,concept,deep,akt,4,platt,ability_prefix20,1,0.005396091849089974,72619,61,0.004577553180892593,False
algebra2005,concept,deep,akt,4,isotonic,ability_prefix20,0,0.009172371816258828,59776,52,0.0028202607135212393,False
algebra2005,concept,deep,akt,4,isotonic,ability_prefix20,1,0.004166556579523184,72619,61,0.0028202607135212393,False
algebra2005,concept,deep,akt,4,temperature,ability_prefix20,0,0.010380863343489862,59776,52,0.0039439389751742245,False
algebra2005,concept,deep,akt,4,temperature,ability_prefix20,1,0.006531934745067462,72619,61,0.0039439389751742245,False
algebra2005,concept,deep,akt,4,none,history,0,0.01136046134150865,18246,57,0.005454007837647702,False
algebra2005,concept,deep,akt,4,none,history,1,0.006125549312522348,115288,57,0.005454007837647702,False
algebra2005,concept,deep,akt,4,platt,history,0,0.009225038091707258,18246,57,0.004401709602973927,False
algebra2005,concept,deep,akt,4,platt,history,1,0.0054718749834309945,115288,57,0.004401709602973927,False
algebra2005,concept,deep,akt,4,isotonic,history,0,0.010349937709012678,18246,57,0.002912391119690821,False
algebra2005,concept,deep,akt,4,isotonic,history,1,0.0031076930690104566,115288,57,0.002912391119690821,False
algebra2005,concept,deep,akt,4,temperature,history,0,0.010620474630036177,18246,57,0.003836305501236713,False
algebra2005,concept,deep,akt,4,temperature,history,1,0.004884938104107857,115288,57,0.003836305501236713,False
algebra2005,concept,deep,akt,4,none,rt,0,0.0033683719468619953,76153,57,0.005454007837647702,False
algebra2005,concept,deep,akt,4,none,rt,1,0.008573155778276753,57381,57,0.005454007837647702,False
algebra2005,concept,deep,akt,4,platt,rt,0,0.00518729472936816,76153,57,0.004401709602973927,False
algebra2005,concept,deep,akt,4,platt,rt,1,0.005543309720607702,57381,57,0.004401709602973927,False
algebra2005,concept,deep,akt,4,isotonic,rt,0,0.0028019057185990903,76153,57,0.002912391119690821,False
algebra2005,concept,deep,akt,4,isotonic,rt,1,0.0055810570911812634,57381,57,0.002912391119690821,False
algebra2005,concept,deep,akt,4,temperature,rt,0,0.004614193805948255,76153,57,0.003836305501236713,False
algebra2005,concept,deep,akt,4,temperature,rt,1,0.005067340641945425,57381,57,0.003836305501236713,False
algebra2005,concept,deep,simplekt,4,none,ability_prefix5,0,0.014236857404916715,71565,52,0.017740659601301133,False
algebra2005,concept,deep,simplekt,4,none,ability_prefix5,1,0.0220871524786602,62539,62,0.017740659601301133,False
algebra2005,concept,deep,simplekt,4,platt,ability_prefix5,0,0.009641290351436243,71565,52,0.00575764159187938,False
algebra2005,concept,deep,simplekt,4,platt,ability_prefix5,1,0.0046501578442841845,62539,62,0.00575764159187938,False
algebra2005,concept,deep,simplekt,4,isotonic,ability_prefix5,0,0.00943523325295538,71565,52,0.004187490638277756,False
algebra2005,concept,deep,simplekt,4,isotonic,ability_prefix5,1,0.0036548921916535067,62539,62,0.004187490638277756,False
algebra2005,concept,deep,simplekt,4,temperature,ability_prefix5,0,0.013094359106682132,71565,52,0.01678140644485138,False
algebra2005,concept,deep,simplekt,4,temperature,ability_prefix5,1,0.021057703195364208,62539,62,0.01678140644485138,False
algebra2005,concept,deep,simplekt,4,none,ability_prefix10,0,0.01263985859978304,64555,51,0.017719077807918888,False
algebra2005,concept,deep,simplekt,4,none,ability_prefix10,1,0.02284789685978429,68979,63,0.017719077807918888,False
algebra2005,concept,deep,simplekt,4,platt,ability_prefix10,0,0.013205418023571605,64555,51,0.005701296829059333,False
algebra2005,concept,deep,simplekt,4,platt,ability_prefix10,1,0.005444630337524887,68979,63,0.005701296829059333,False
algebra2005,concept,deep,simplekt,4,isotonic,ability_prefix10,0,0.013114648107438391,64555,51,0.004290332134222957,False
algebra2005,concept,deep,simplekt,4,isotonic,ability_prefix10,1,0.004445377938082263,68979,63,0.004290332134222957,False
algebra2005,concept,deep,simplekt,4,temperature,ability_prefix10,0,0.011152862222118476,64555,51,0.01666604305901324,False
algebra2005,concept,deep,simplekt,4,temperature,ability_prefix10,1,0.02282877904882442,68979,63,0.01666604305901324,False
algebra2005,concept,deep,simplekt,4,none,ability_all_rows,0,0.01179687320057261,76950,57,0.017719077807918888,True
algebra2005,concept,deep,simplekt,4,none,ability_all_rows,1,0.031139104080125483,56584,57,0.017719077807918888,True
algebra2005,concept,deep,simplekt,4,platt,ability_all_rows,0,0.02052654782859704,76950,57,0.005701296829059333,True
algebra2005,concept,deep,simplekt,4,platt,ability_all_rows,1,0.018255620471254688,56584,57,0.005701296829059333,True
algebra2005,concept,deep,simplekt,4,isotonic,ability_all_rows,0,0.02056055827510415,76950,57,0.004290332134222957,True
algebra2005,concept,deep,simplekt,4,isotonic,ability_all_rows,1,0.01815169408687168,56584,57,0.004290332134222957,True
algebra2005,concept,deep,simplekt,4,temperature,ability_all_rows,0,0.008204772819201286,76950,57,0.01666604305901324,True
algebra2005,concept,deep,simplekt,4,temperature,ability_all_rows,1,0.03377320830937605,56584,57,0.01666604305901324,True
algebra2005,concept,deep,simplekt,4,none,ability_prefix20,0,0.012330460610239796,59776,52,0.017773133164716442,False
algebra2005,concept,deep,simplekt,4,none,ability_prefix20,1,0.022253244356228292,72619,61,0.017773133164716442,False
algebra2005,concept,deep,simplekt,4,platt,ability_prefix20,0,0.011564572441628578,59776,52,0.005675227879771878,False
algebra2005,concept,deep,simplekt,4,platt,ability_prefix20,1,0.004210990870462908,72619,61,0.005675227879771878,False
algebra2005,concept,deep,simplekt,4,isotonic,ability_prefix20,0,0.011365585368589993,59776,52,0.004307649011550352,False
algebra2005,concept,deep,simplekt,4,isotonic,ability_prefix20,1,0.003335288086625417,72619,61,0.004307649011550352,False
algebra2005,concept,deep,simplekt,4,temperature,ability_prefix20,0,0.0122205327688121,59776,52,0.016702627390909643,False
algebra2005,concept,deep,simplekt,4,temperature,ability_prefix20,1,0.021231756451382627,72619,61,0.016702627390909643,False
algebra2005,concept,deep,simplekt,4,none,history,0,0.02928996607711086,18246,57,0.017719077807918888,False
algebra2005,concept,deep,simplekt,4,none,history,1,0.015887816728190965,115288,57,0.017719077807918888,False
algebra2005,concept,deep,simplekt,4,platt,history,0,0.010507071416935135,18246,57,0.005701296829059333,False
algebra2005,concept,deep,simplekt,4,platt,history,1,0.006891772981199249,115288,57,0.005701296829059333,False
algebra2005,concept,deep,simplekt,4,isotonic,history,0,0.009810217028376193,18246,57,0.004290332134222957,False
algebra2005,concept,deep,simplekt,4,isotonic,history,1,0.00560958060596028,115288,57,0.004290332134222957,False
algebra2005,concept,deep,simplekt,4,temperature,history,0,0.026655591579716555,18246,57,0.01666604305901324,False
algebra2005,concept,deep,simplekt,4,temperature,history,1,0.015100298816127896,115288,57,0.01666604305901324,False
algebra2005,concept,deep,simplekt,4,none,rt,0,0.01943252592900806,76153,57,0.017719077807918888,False
algebra2005,concept,deep,simplekt,4,none,rt,1,0.017206848288450816,57381,57,0.017719077807918888,False
algebra2005,concept,deep,simplekt,4,platt,rt,0,0.00782506000646651,76153,57,0.005701296829059333,False
algebra2005,concept,deep,simplekt,4,platt,rt,1,0.008678750421146943,57381,57,0.005701296829059333,False
algebra2005,concept,deep,simplekt,4,isotonic,rt,0,0.0032422438686641112,76153,57,0.004290332134222957,False
algebra2005,concept,deep,simplekt,4,isotonic,rt,1,0.00909068092663,57381,57,0.004290332134222957,False
algebra2005,concept,deep,simplekt,4,temperature,rt,0,0.01887288568964818,76153,57,0.01666604305901324,False
algebra2005,concept,deep,simplekt,4,temperature,rt,1,0.013737239328671175,57381,57,0.01666604305901324,False
algebra2005,question,deep,dkt,4,none,ability_prefix5,0,0.011042124690005543,34678,37,0.011517331529093395,False
algebra2005,question,deep,dkt,4,none,ability_prefix5,1,0.015918701145640164,57697,77,0.011517331529093395,False
algebra2005,question,deep,dkt,4,platt,ability_prefix5,0,0.01646421033902261,34678,37,0.004662526585700644,False
algebra2005,question,deep,dkt,4,platt,ability_prefix5,1,0.005097059824223598,57697,77,0.004662526585700644,False
algebra2005,question,deep,dkt,4,isotonic,ability_prefix5,0,0.01642605738679547,34678,37,0.003956363642555018,False
algebra2005,question,deep,dkt,4,isotonic,ability_prefix5,1,0.004851943723801662,57697,77,0.003956363642555018,False
algebra2005,question,deep,dkt,4,temperature,ability_prefix5,0,0.006979736116352688,34678,37,0.009530014620575861,False
algebra2005,question,deep,dkt,4,temperature,ability_prefix5,1,0.016452691742718933,57697,77,0.009530014620575861,False
algebra2005,question,deep,dkt,4,none,ability_prefix10,0,0.00895848404686101,37046,41,0.011466919013125576,False
algebra2005,question,deep,dkt,4,none,ability_prefix10,1,0.01669647546522048,54759,73,0.011466919013125576,False
algebra2005,question,deep,dkt,4,platt,ability_prefix10,0,0.01633952539746667,37046,41,0.004836871946179369,False
algebra2005,question,deep,dkt,4,platt,ability_prefix10,1,0.005377587222551031,54759,73,0.004836871946179369,False
algebra2005,question,deep,dkt,4,isotonic,ability_prefix10,0,0.0154271996439465,37046,41,0.004027180891355437,False
algebra2005,question,deep,dkt,4,isotonic,ability_prefix10,1,0.005626024618689867,54759,73,0.004027180891355437,False
algebra2005,question,deep,dkt,4,temperature,ability_prefix10,0,0.0050589548318082395,37046,41,0.009351995835969226,False
algebra2005,question,deep,dkt,4,temperature,ability_prefix10,1,0.01659134295306615,54759,73,0.009351995835969226,False
algebra2005,question,deep,dkt,4,none,ability_all_rows,0,0.01663728957057642,50789,57,0.011466919013125576,True
algebra2005,question,deep,dkt,4,none,ability_all_rows,1,0.026509147649697726,41016,57,0.011466919013125576,True
algebra2005,question,deep,dkt,4,platt,ability_all_rows,0,0.025034329573145376,50789,57,0.004836871946179369,True
algebra2005,question,deep,dkt,4,platt,ability_all_rows,1,0.022304824778421266,41016,57,0.004836871946179369,True
algebra2005,question,deep,dkt,4,isotonic,ability_all_rows,0,0.024777205884024718,50789,57,0.004027180891355437,True
algebra2005,question,deep,dkt,4,isotonic,ability_all_rows,1,0.02221233449319626,41016,57,0.004027180891355437,True
algebra2005,question,deep,dkt,4,temperature,ability_all_rows,0,0.010114048789165445,50789,57,0.009351995835969226,True
algebra2005,question,deep,dkt,4,temperature,ability_all_rows,1,0.032279766679164275,41016,57,0.009351995835969226,True
algebra2005,question,deep,dkt,4,none,ability_prefix20,0,0.012772884371714692,37093,44,0.011442090925133779,False
algebra2005,question,deep,dkt,4,none,ability_prefix20,1,0.016903796546897023,53575,67,0.011442090925133779,False
algebra2005,question,deep,dkt,4,platt,ability_prefix20,0,0.019821428769268335,37093,44,0.004868747157445245,False
