dataset,granularity,family,model,fold,contrast,method_a,method_b,ece_a,ece_b,delta_ece,ci_low,ci_high,p,n_students,n_test,family_key,p_holm,reject_holm,family_size
assist2017,question,classical,bkt,2,iso_vs_none,isotonic,none,0.005223947162521392,0.01463339654846075,-0.009409449385939359,-0.011439965680568195,-0.006108556748820463,0.00019998000199980003,341,178823,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,bkt,2,best_vs_runnerup,isotonic,none,0.005223947162521392,0.01463339654846075,-0.009409449385939359,-0.011439965680568195,-0.006108556748820463,0.00019998000199980003,341,178823,question|f2|best_vs_runnerup,0.010398960103989602,True,52
assist2017,question,classical,bkt,3,iso_vs_none,isotonic,none,0.007536569498398326,0.015258076917813865,-0.0077215074194155395,-0.014641951088110084,0.003402289319122218,0.17418258174182583,341,178823,question|f3|iso_vs_none,1.0,False,52
assist2017,question,classical,bkt,3,best_vs_runnerup,isotonic,platt,0.007536569498398326,0.009640246211299794,-0.0021036767129014675,-0.00475432033087485,0.0001496225956107701,0.11138886111388861,341,178823,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,classical,bkt,4,iso_vs_none,isotonic,none,0.006010124224710737,0.014283908636518343,-0.008273784411807605,-0.010028174138685437,-0.004380152618789314,0.0047995200479952005,341,178823,question|f4|iso_vs_none,0.0597940205979402,False,52
assist2017,question,classical,bkt,4,best_vs_runnerup,isotonic,platt,0.006010124224710737,0.01387112460617942,-0.007861000381468683,-0.008863052897446072,-0.0033056564030261213,0.0005999400059994001,341,178823,question|f4|best_vs_runnerup,0.025197480251974803,True,52
assist2017,question,classical,pfa,0,iso_vs_none,isotonic,none,0.0037517308772860177,0.012730619851819322,-0.008978888974533304,-0.010713400494149785,-0.001816195898659389,0.00019998000199980003,341,178823,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,pfa,0,best_vs_runnerup,isotonic,platt,0.0037517308772860177,0.012454365509207475,-0.008702634631921457,-0.010442440299438601,-0.0015933304700728958,0.00019998000199980003,341,178823,question|f0|best_vs_runnerup,0.010398960103989602,True,52
assist2017,question,classical,pfa,1,iso_vs_none,isotonic,none,0.004133943781645774,0.011725637822542214,-0.007591694040896439,-0.010329499842422119,-0.0011875969227352066,0.007999200079992,341,178823,question|f1|iso_vs_none,0.103989601039896,False,52
assist2017,question,classical,pfa,1,best_vs_runnerup,isotonic,none,0.004133943781645774,0.011725637822542214,-0.007591694040896439,-0.010329499842422119,-0.0011875969227352066,0.007999200079992,341,178823,question|f1|best_vs_runnerup,0.271972802719728,False,52
assist2017,question,classical,pfa,2,iso_vs_none,isotonic,none,0.004786065817175556,0.01195059116049192,-0.007164525343316364,-0.010023592522102776,-0.0008424478548543073,0.0115988401159884,341,178823,question|f2|iso_vs_none,0.19718028197180282,False,52
assist2017,question,classical,pfa,2,best_vs_runnerup,isotonic,platt,0.004786065817175556,0.011457503863545786,-0.00667143804637023,-0.008835999037658198,-0.0027821559404598755,0.0035996400359964,341,178823,question|f2|best_vs_runnerup,0.143985601439856,False,52
assist2017,question,classical,pfa,3,iso_vs_none,isotonic,none,0.010931558539849642,0.01021127074134102,0.0007202877985086221,-0.011672630339154007,0.010223048252102226,0.9255074492550744,341,178823,question|f3|iso_vs_none,1.0,False,52
assist2017,question,classical,pfa,3,best_vs_runnerup,temperature,none,0.009446831506306522,0.01021127074134102,-0.0007644392350344975,-0.0009412581179432991,-4.785828931910767e-05,0.0451954804519548,341,178823,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,classical,pfa,4,iso_vs_none,isotonic,none,0.0032506734512691474,0.011076841872391354,-0.007826168421122206,-0.008582934724516213,-0.0008345611257472625,0.0045995400459954,341,178823,question|f4|iso_vs_none,0.0597940205979402,False,52
assist2017,question,classical,pfa,4,best_vs_runnerup,isotonic,platt,0.0032506734512691474,0.00984085565250829,-0.006590182201239142,-0.007393321125128532,-0.00033838157348955935,0.017598240175982403,341,178823,question|f4|best_vs_runnerup,0.5983401659834017,False,52
assist2017,question,classical,pfa_recency,0,iso_vs_none,isotonic,none,0.003381844216231654,0.010183382171952745,-0.006801537955721091,-0.008869076389586297,-0.0007128670818964848,0.0165983401659834,341,178823,question|f0|iso_vs_none,0.19918008199180082,False,52
assist2017,question,classical,pfa_recency,0,best_vs_runnerup,isotonic,temperature,0.003381844216231654,0.010164526644491818,-0.006782682428260163,-0.008858143922717934,-0.0006997800996439639,0.019598040195980403,341,178823,question|f0|best_vs_runnerup,0.7055294470552945,False,52
assist2017,question,classical,pfa_recency,1,iso_vs_none,isotonic,none,0.00402151750080814,0.010317640417731309,-0.006296122916923169,-0.009677163721549418,-0.001484876489535397,0.0045995400459954,341,178823,question|f1|iso_vs_none,0.068993100689931,False,52
assist2017,question,classical,pfa_recency,1,best_vs_runnerup,isotonic,none,0.00402151750080814,0.010317640417731309,-0.006296122916923169,-0.009677163721549418,-0.001484876489535397,0.0045995400459954,341,178823,question|f1|best_vs_runnerup,0.1701829817018298,False,52
assist2017,question,classical,pfa_recency,2,iso_vs_none,isotonic,none,0.0046563078431081616,0.00928353805590644,-0.0046272302127982785,-0.008452466335755058,-0.001019352042551915,0.008599140085991401,341,178823,question|f2|iso_vs_none,0.16398360163983602,False,52
assist2017,question,classical,pfa_recency,2,best_vs_runnerup,isotonic,none,0.0046563078431081616,0.00928353805590644,-0.0046272302127982785,-0.008452466335755058,-0.001019352042551915,0.008599140085991401,341,178823,question|f2|best_vs_runnerup,0.31816818318168183,False,52
assist2017,question,classical,pfa_recency,3,iso_vs_none,isotonic,none,0.010225974661311187,0.010664966390238501,-0.00043899172892731403,-0.011245463470164013,0.008339449828810028,0.9503049695030497,341,178823,question|f3|iso_vs_none,1.0,False,52
assist2017,question,classical,pfa_recency,3,best_vs_runnerup,isotonic,none,0.010225974661311187,0.010664966390238501,-0.00043899172892731403,-0.011245463470164013,0.008339449828810028,0.9503049695030497,341,178823,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,classical,pfa_recency,4,iso_vs_none,isotonic,none,0.0026131227919506503,0.009588073236839623,-0.0069749504448889735,-0.0081732512580455,-0.0007775990697707439,0.0117988201179882,341,178823,question|f4|iso_vs_none,0.11798820117988201,False,52
assist2017,question,classical,pfa_recency,4,best_vs_runnerup,isotonic,platt,0.0026131227919506503,0.009250787513145176,-0.006637664721194526,-0.008207546271897419,-0.0006503602476300144,0.014798520147985201,341,178823,question|f4|best_vs_runnerup,0.5327467253274673,False,52
assist2017,question,classical,elorasch,0,iso_vs_none,isotonic,none,0.005358053813014925,0.027590754861414487,-0.022232701048399563,-0.022967047306395028,-0.016022769626467252,0.00019998000199980003,341,178823,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,elorasch,0,best_vs_runnerup,isotonic,platt,0.005358053813014925,0.007329230860861563,-0.0019711770478466383,-0.0031035112433629867,0.0023375165910376554,0.41335866413358663,341,178823,question|f0|best_vs_runnerup,1.0,False,52
assist2017,question,classical,elorasch,1,iso_vs_none,isotonic,none,0.004412738823360688,0.026142078611739325,-0.021729339788378637,-0.023916840038808302,-0.014632653797494543,0.00019998000199980003,341,178823,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,elorasch,1,best_vs_runnerup,isotonic,temperature,0.004412738823360688,0.006913528143596266,-0.0025007893202355783,-0.0054388872414959585,0.0027401743377140513,0.46115388461153883,341,178823,question|f1|best_vs_runnerup,1.0,False,52
assist2017,question,classical,elorasch,2,iso_vs_none,isotonic,none,0.004848702680614524,0.026107858569359182,-0.02125915588874466,-0.023005168081472148,-0.01424260910944646,0.00019998000199980003,341,178823,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,elorasch,2,best_vs_runnerup,isotonic,temperature,0.004848702680614524,0.007291572662385848,-0.0024428699817713243,-0.004994042619588364,0.0025421915766395023,0.42595740425957407,341,178823,question|f2|best_vs_runnerup,1.0,False,52
assist2017,question,classical,elorasch,3,iso_vs_none,isotonic,none,0.006149792937502245,0.027326840422844632,-0.02117704748534239,-0.025161374253582138,-0.013888789912873295,0.00019998000199980003,341,178823,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,elorasch,3,best_vs_runnerup,isotonic,temperature,0.006149792937502245,0.007158040068548968,-0.0010082471310467224,-0.005246854512059264,0.0032138788406871335,0.5621437856214379,341,178823,question|f3|best_vs_runnerup,1.0,False,52
assist2017,question,classical,elorasch,4,iso_vs_none,isotonic,none,0.005097730103437645,0.027361807377404346,-0.0222640772739667,-0.02352013229729707,-0.01692191088632088,0.00019998000199980003,341,178823,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2017,question,classical,elorasch,4,best_vs_runnerup,isotonic,temperature,0.005097730103437645,0.0067417231779998,-0.001643993074562155,-0.004148746531375158,0.0021976860322601268,0.36776322367763226,341,178823,question|f4|best_vs_runnerup,1.0,False,52
bridge2algebra2006,concept,deep,dkt,0,iso_vs_none,isotonic,none,0.0031651615479449165,0.006761580731020383,-0.0035964191830754662,-0.005972203226356793,0.0008346171982626479,0.1227877212278772,229,353631,concept|f0|iso_vs_none,0.613938606139386,False,28
bridge2algebra2006,concept,deep,dkt,0,best_vs_runnerup,platt,isotonic,0.002860268612430167,0.0031651615479449165,-0.0003048929355147496,-0.0012158094091096656,0.0009240898150081374,0.9325067493250675,229,353631,concept|f0|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,dkt,1,iso_vs_none,isotonic,none,0.0030541403520872768,0.006635081625735952,-0.003580941273648675,-0.004627292957610295,-0.0010643911464451124,0.006199380061993801,229,353631,concept|f1|iso_vs_none,0.06819318068193181,False,28
bridge2algebra2006,concept,deep,dkt,1,best_vs_runnerup,platt,isotonic,0.001980628872831911,0.0030541403520872768,-0.001073511479255366,-0.0014670801293495302,7.128251803663533e-05,0.11378862113788621,229,353631,concept|f1|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,dkt,2,iso_vs_none,isotonic,none,0.0033896325313692278,0.004558214192591886,-0.001168581661222658,-0.0037626561399412626,0.0016570910072733393,0.45935406459354067,229,353631,concept|f2|iso_vs_none,1.0,False,28
bridge2algebra2006,concept,deep,dkt,2,best_vs_runnerup,isotonic,platt,0.0033896325313692278,0.003427622096419148,-3.798956504992004e-05,-0.000784289684519772,0.0007628507745264872,0.6199380061993801,229,353631,concept|f2|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,dkt,3,iso_vs_none,isotonic,none,0.004780393710307197,0.006199228763091935,-0.0014188350527847386,-0.00422906882357606,0.0007621790323131505,0.2853714628537146,229,353631,concept|f3|iso_vs_none,1.0,False,28
bridge2algebra2006,concept,deep,dkt,3,best_vs_runnerup,isotonic,platt,0.004780393710307197,0.004887789254337446,-0.00010739554403024938,-0.0013990485864278923,-2.7095708720657702e-05,0.0357964203579642,229,353631,concept|f3|best_vs_runnerup,0.7875212478752125,False,28
bridge2algebra2006,concept,deep,dkt,4,iso_vs_none,isotonic,none,0.00236119813503418,0.004964129909091338,-0.002602931774057158,-0.0040941944290982055,-0.00029790520764173546,0.0321967803219678,229,353631,concept|f4|iso_vs_none,0.2015798420157984,False,28
bridge2algebra2006,concept,deep,dkt,4,best_vs_runnerup,platt,isotonic,0.002348876277049416,0.00236119813503418,-1.2321857984763998e-05,-0.0005516703607395962,0.001062144652656333,0.8397160283971603,229,353631,concept|f4|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,sakt,0,iso_vs_none,isotonic,none,0.001953266337780984,0.014437186731399458,-0.012483920393618474,-0.014191076151790095,-0.007276493627915991,0.00019998000199980003,229,353631,concept|f0|iso_vs_none,0.005599440055994401,True,28
bridge2algebra2006,concept,deep,sakt,0,best_vs_runnerup,isotonic,platt,0.001953266337780984,0.0023817289142325977,-0.00042846257645161355,-0.0014174412005617109,0.0004223910491043634,0.3381661833816618,229,353631,concept|f0|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,sakt,1,iso_vs_none,isotonic,none,0.002335086040975407,0.012355029991690901,-0.010019943950715494,-0.010693618952423852,-0.005249404505091586,0.00019998000199980003,229,353631,concept|f1|iso_vs_none,0.005599440055994401,True,28
bridge2algebra2006,concept,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.002335086040975407,0.0026029911387067508,-0.00026790509773134356,-0.0006607559860984389,0.00036238444294401506,0.5205479452054794,229,353631,concept|f1|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,sakt,2,iso_vs_none,isotonic,none,0.003399578863930093,0.01393281647838285,-0.010533237614452757,-0.013324381965478773,-0.006636704392907177,0.00019998000199980003,229,353631,concept|f2|iso_vs_none,0.005599440055994401,True,28
bridge2algebra2006,concept,deep,sakt,2,best_vs_runnerup,platt,isotonic,0.00281540830498693,0.003399578863930093,-0.0005841705589431632,-0.00156527762792927,0.0004993218680355126,0.3281671832816718,229,353631,concept|f2|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,sakt,3,iso_vs_none,isotonic,none,0.004335474250869015,0.01188629075368337,-0.0075508165028143545,-0.011856729376129404,-0.002808414310943292,0.0027997200279972004,229,353631,concept|f3|iso_vs_none,0.041995800419958006,True,28
bridge2algebra2006,concept,deep,sakt,3,best_vs_runnerup,platt,isotonic,0.004167771023618963,0.004335474250869015,-0.00016770322725005206,-0.0011719336052731196,0.0003825285986985492,0.6447355264473552,229,353631,concept|f3|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,sakt,4,iso_vs_none,isotonic,none,0.0031149473794545987,0.018230350742104457,-0.015115403362649858,-0.017189615086507244,-0.01044943002662676,0.00019998000199980003,229,353631,concept|f4|iso_vs_none,0.005599440055994401,True,28
bridge2algebra2006,concept,deep,sakt,4,best_vs_runnerup,isotonic,platt,0.0031149473794545987,0.0031170999206507877,-2.1525411961890485e-06,-0.0005793007256940989,0.0007981256858356823,0.9543045695430457,229,353631,concept|f4|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,akt,0,iso_vs_none,isotonic,none,0.00219062982454538,0.006051513949150985,-0.003860884124605605,-0.0050332356090592644,-0.0004599564677000831,0.031996800319968,229,353631,concept|f0|iso_vs_none,0.19198080191980801,False,28
bridge2algebra2006,concept,deep,akt,0,best_vs_runnerup,isotonic,platt,0.00219062982454538,0.0023099760999643255,-0.00011934627541894567,-0.002050156552339588,0.0015182532832097426,0.6515348465153484,229,353631,concept|f0|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,akt,1,iso_vs_none,isotonic,none,0.0022825143252820797,0.006429393982417059,-0.004146879657134979,-0.005316523559277803,-0.0003241935700537227,0.034996500349965,229,353631,concept|f1|iso_vs_none,0.34996500349965,False,28
bridge2algebra2006,concept,deep,akt,1,best_vs_runnerup,isotonic,platt,0.0022825143252820797,0.002526436837701845,-0.0002439225124197652,-0.0010401318880970554,0.0013745494105955136,0.8603139686031397,229,353631,concept|f1|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,akt,2,iso_vs_none,isotonic,none,0.0026921142614853484,0.007232700376614015,-0.004540586115128666,-0.006620969025393895,-0.0002506995150841965,0.0347965203479652,229,353631,concept|f2|iso_vs_none,0.31316868313168683,False,28
bridge2algebra2006,concept,deep,akt,2,best_vs_runnerup,isotonic,platt,0.0026921142614853484,0.0032670338834623115,-0.0005749196219769631,-0.00125362179516834,0.0008359945352951599,0.501949805019498,229,353631,concept|f2|best_vs_runnerup,1.0,False,28
bridge2algebra2006,concept,deep,akt,3,iso_vs_none,isotonic,none,0.003962007178189468,0.006270554731012391,-0.002308547552822922,-0.005037173317946095,0.00030218787543881637,0.09099090090990901,229,353631,concept|f3|iso_vs_none,0.7279272072792721,False,28
